panel,n,m,replication,throughput,mean,halfwidth,warmup,steps,seed,loops
table2b_dual_staggered_return,7,8,1,5.676609500,5.677090500,0.000207823,20000,4000000,20260901,"36 36 37 38 39 40 41 42"
table2b_dual_staggered_return,7,8,2,5.677255500,5.677090500,0.000207823,20000,4000000,20260901,"36 36 37 38 39 40 41 42"
table2b_dual_staggered_return,7,8,3,5.676945500,5.677090500,0.000207823,20000,4000000,20260901,"36 36 37 38 39 40 41 42"
table2b_dual_staggered_return,7,8,4,5.676801500,5.677090500,0.000207823,20000,4000000,20260901,"36 36 37 38 39 40 41 42"
table2b_dual_staggered_return,7,8,5,5.677290750,5.677090500,0.000207823,20000,4000000,20260901,"36 36 37 38 39 40 41 42"
table2b_dual_staggered_return,7,8,6,5.677422000,5.677090500,0.000207823,20000,4000000,20260901,"36 36 37 38 39 40 41 42"
table2b_dual_staggered_return,7,8,7,5.677001000,5.677090500,0.000207823,20000,4000000,20260901,"36 36 37 38 39 40 41 42"
table2b_dual_staggered_return,7,8,8,5.677147000,5.677090500,0.000207823,20000,4000000,20260901,"36 36 37 38 39 40 41 42"
table2b_dual_staggered_return,7,8,9,5.677535250,5.677090500,0.000207823,20000,4000000,20260901,"36 36 37 38 39 40 41 42"
table2b_dual_staggered_return,7,8,10,5.676897000,5.677090500,0.000207823,20000,4000000,20260901,"36 36 37 38 39 40 41 42"
table2b_dual_staggered_return,7,9,1,5.969554750,5.970114975,0.000234955,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2b_dual_staggered_return,7,9,2,5.970461250,5.970114975,0.000234955,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2b_dual_staggered_return,7,9,3,5.970024500,5.970114975,0.000234955,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2b_dual_staggered_return,7,9,4,5.970010250,5.970114975,0.000234955,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2b_dual_staggered_return,7,9,5,5.970498500,5.970114975,0.000234955,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2b_dual_staggered_return,7,9,6,5.970095000,5.970114975,0.000234955,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2b_dual_staggered_return,7,9,7,5.969665000,5.970114975,0.000234955,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2b_dual_staggered_return,7,9,8,5.970291500,5.970114975,0.000234955,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2b_dual_staggered_return,7,9,9,5.970481750,5.970114975,0.000234955,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2b_dual_staggered_return,7,9,10,5.970067250,5.970114975,0.000234955,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2b_dual_staggered_return,8,4,1,3.701972750,3.702084275,0.000221545,20000,4000000,20260901,"40 40 41 42"
table2b_dual_staggered_return,8,4,2,3.702322250,3.702084275,0.000221545,20000,4000000,20260901,"40 40 41 42"
table2b_dual_staggered_return,8,4,3,3.702186000,3.702084275,0.000221545,20000,4000000,20260901,"40 40 41 42"
table2b_dual_staggered_return,8,4,4,3.702046500,3.702084275,0.000221545,20000,4000000,20260901,"40 40 41 42"
table2b_dual_staggered_return,8,4,5,3.702510750,3.702084275,0.000221545,20000,4000000,20260901,"40 40 41 42"
table2b_dual_staggered_return,8,4,6,3.702074750,3.702084275,0.000221545,20000,4000000,20260901,"40 40 41 42"
table2b_dual_staggered_return,8,4,7,3.702231250,3.702084275,0.000221545,20000,4000000,20260901,"40 40 41 42"
table2b_dual_staggered_return,8,4,8,3.701705750,3.702084275,0.000221545,20000,4000000,20260901,"40 40 41 42"
table2b_dual_staggered_return,8,4,9,3.701469250,3.702084275,0.000221545,20000,4000000,20260901,"40 40 41 42"
table2b_dual_staggered_return,8,4,10,3.702323500,3.702084275,0.000221545,20000,4000000,20260901,"40 40 41 42"
table2b_dual_staggered_return,8,5,1,4.431373000,4.431097675,0.000209109,20000,4000000,20260901,"40 40 41 42 43"
table2b_dual_staggered_return,8,5,2,4.431298000,4.431097675,0.000209109,20000,4000000,20260901,"40 40 41 42 43"
table2b_dual_staggered_return,8,5,3,4.431121250,4.431097675,0.000209109,20000,4000000,20260901,"40 40 41 42 43"
table2b_dual_staggered_return,8,5,4,4.430697750,4.431097675,0.000209109,20000,4000000,20260901,"40 40 41 42 43"
table2b_dual_staggered_return,8,5,5,4.431551750,4.431097675,0.000209109,20000,4000000,20260901,"40 40 41 42 43"
table2b_dual_staggered_return,8,5,6,4.430854500,4.431097675,0.000209109,20000,4000000,20260901,"40 40 41 42 43"
table2b_dual_staggered_return,8,5,7,4.431192500,4.431097675,0.000209109,20000,4000000,20260901,"40 40 41 42 43"
table2b_dual_staggered_return,8,5,8,4.430780000,4.431097675,0.000209109,20000,4000000,20260901,"40 40 41 42 43"
table2b_dual_staggered_return,8,5,9,4.430815750,4.431097675,0.000209109,20000,4000000,20260901,"40 40 41 42 43"
table2b_dual_staggered_return,8,5,10,4.431292250,4.431097675,0.000209109,20000,4000000,20260901,"40 40 41 42 43"
table2b_dual_staggered_return,8,6,1,5.060793000,5.060410975,0.000170695,20000,4000000,20260901,"40 40 41 42 43 44"
table2b_dual_staggered_return,8,6,2,5.060567250,5.060410975,0.000170695,20000,4000000,20260901,"40 40 41 42 43 44"
table2b_dual_staggered_return,8,6,3,5.060351000,5.060410975,0.000170695,20000,4000000,20260901,"40 40 41 42 43 44"
table2b_dual_staggered_return,8,6,4,5.060275250,5.060410975,0.000170695,20000,4000000,20260901,"40 40 41 42 43 44"
table2b_dual_staggered_return,8,6,5,5.060794000,5.060410975,0.000170695,20000,4000000,20260901,"40 40 41 42 43 44"
table2b_dual_staggered_return,8,6,6,5.060201000,5.060410975,0.000170695,20000,4000000,20260901,"40 40 41 42 43 44"
table2b_dual_staggered_return,8,6,7,5.060351750,5.060410975,0.000170695,20000,4000000,20260901,"40 40 41 42 43 44"
table2b_dual_staggered_return,8,6,8,5.060090000,5.060410975,0.000170695,20000,4000000,20260901,"40 40 41 42 43 44"
table2b_dual_staggered_return,8,6,9,5.060425500,5.060410975,0.000170695,20000,4000000,20260901,"40 40 41 42 43 44"
table2b_dual_staggered_return,8,6,10,5.060261000,5.060410975,0.000170695,20000,4000000,20260901,"40 40 41 42 43 44"
table2b_dual_staggered_return,8,7,1,5.598593000,5.598321150,0.000185909,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2b_dual_staggered_return,8,7,2,5.598534500,5.598321150,0.000185909,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2b_dual_staggered_return,8,7,3,5.598419750,5.598321150,0.000185909,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2b_dual_staggered_return,8,7,4,5.598211750,5.598321150,0.000185909,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2b_dual_staggered_return,8,7,5,5.598701500,5.598321150,0.000185909,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2b_dual_staggered_return,8,7,6,5.598047000,5.598321150,0.000185909,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2b_dual_staggered_return,8,7,7,5.598007750,5.598321150,0.000185909,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2b_dual_staggered_return,8,7,8,5.597982500,5.598321150,0.000185909,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2b_dual_staggered_return,8,7,9,5.598482250,5.598321150,0.000185909,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2b_dual_staggered_return,8,7,10,5.598231500,5.598321150,0.000185909,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2b_dual_staggered_return,8,8,1,6.050291250,6.049771475,0.000218602,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2b_dual_staggered_return,8,8,2,6.049753250,6.049771475,0.000218602,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2b_dual_staggered_return,8,8,3,6.049570000,6.049771475,0.000218602,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2b_dual_staggered_return,8,8,4,6.049688750,6.049771475,0.000218602,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2b_dual_staggered_return,8,8,5,6.050074500,6.049771475,0.000218602,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2b_dual_staggered_return,8,8,6,6.049981500,6.049771475,0.000218602,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2b_dual_staggered_return,8,8,7,6.049267250,6.049771475,0.000218602,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2b_dual_staggered_return,8,8,8,6.049447250,6.049771475,0.000218602,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2b_dual_staggered_return,8,8,9,6.049926250,6.049771475,0.000218602,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2b_dual_staggered_return,8,8,10,6.049714750,6.049771475,0.000218602,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2b_dual_staggered_return,8,9,1,6.425183500,6.424625750,0.000234051,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2b_dual_staggered_return,8,9,2,6.424090750,6.424625750,0.000234051,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2b_dual_staggered_return,8,9,3,6.424406500,6.424625750,0.000234051,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2b_dual_staggered_return,8,9,4,6.424591000,6.424625750,0.000234051,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2b_dual_staggered_return,8,9,5,6.425034250,6.424625750,0.000234051,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2b_dual_staggered_return,8,9,6,6.424865250,6.424625750,0.000234051,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2b_dual_staggered_return,8,9,7,6.424383750,6.424625750,0.000234051,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2b_dual_staggered_return,8,9,8,6.424550250,6.424625750,0.000234051,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2b_dual_staggered_return,8,9,9,6.424684250,6.424625750,0.000234051,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2b_dual_staggered_return,8,9,10,6.424468000,6.424625750,0.000234051,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2b_dual_staggered_return,9,4,1,3.758157250,3.757893525,0.000089380,20000,4000000,20260901,"44 44 45 46"
table2b_dual_staggered_return,9,4,2,3.757790500,3.757893525,0.000089380,20000,4000000,20260901,"44 44 45 46"
table2b_dual_staggered_return,9,4,3,3.757929750,3.757893525,0.000089380,20000,4000000,20260901,"44 44 45 46"
table2b_dual_staggered_return,9,4,4,3.757796000,3.757893525,0.000089380,20000,4000000,20260901,"44 44 45 46"
table2b_dual_staggered_return,9,4,5,3.757979000,3.757893525,0.000089380,20000,4000000,20260901,"44 44 45 46"
table2b_dual_staggered_return,9,4,6,3.757720000,3.757893525,0.000089380,20000,4000000,20260901,"44 44 45 46"
table2b_dual_staggered_return,9,4,7,3.757896750,3.757893525,0.000089380,20000,4000000,20260901,"44 44 45 46"
table2b_dual_staggered_return,9,4,8,3.757936250,3.757893525,0.000089380,20000,4000000,20260901,"44 44 45 46"
table2b_dual_staggered_return,9,4,9,3.757799250,3.757893525,0.000089380,20000,4000000,20260901,"44 44 45 46"
table2b_dual_staggered_return,9,4,10,3.757930500,3.757893525,0.000089380,20000,4000000,20260901,"44 44 45 46"
table2b_dual_staggered_return,9,5,1,4.533582500,4.532932175,0.000236519,20000,4000000,20260901,"44 44 45 46 47"
table2b_dual_staggered_return,9,5,2,4.532613500,4.532932175,0.000236519,20000,4000000,20260901,"44 44 45 46 47"
table2b_dual_staggered_return,9,5,3,4.532814750,4.532932175,0.000236519,20000,4000000,20260901,"44 44 45 46 47"
table2b_dual_staggered_return,9,5,4,4.533082000,4.532932175,0.000236519,20000,4000000,20260901,"44 44 45 46 47"
table2b_dual_staggered_return,9,5,5,4.532662500,4.532932175,0.000236519,20000,4000000,20260901,"44 44 45 46 47"
table2b_dual_staggered_return,9,5,6,4.532915500,4.532932175,0.000236519,20000,4000000,20260901,"44 44 45 46 47"
table2b_dual_staggered_return,9,5,7,4.532871000,4.532932175,0.000236519,20000,4000000,20260901,"44 44 45 46 47"
table2b_dual_staggered_return,9,5,8,4.532696000,4.532932175,0.000236519,20000,4000000,20260901,"44 44 45 46 47"
table2b_dual_staggered_return,9,5,9,4.532677000,4.532932175,0.000236519,20000,4000000,20260901,"44 44 45 46 47"
table2b_dual_staggered_return,9,5,10,4.533407000,4.532932175,0.000236519,20000,4000000,20260901,"44 44 45 46 47"
table2b_dual_staggered_return,9,6,1,5.222819000,5.222294425,0.000248370,20000,4000000,20260901,"44 44 45 46 47 48"
table2b_dual_staggered_return,9,6,2,5.221897500,5.222294425,0.000248370,20000,4000000,20260901,"44 44 45 46 47 48"
table2b_dual_staggered_return,9,6,3,5.222221500,5.222294425,0.000248370,20000,4000000,20260901,"44 44 45 46 47 48"
table2b_dual_staggered_return,9,6,4,5.222286000,5.222294425,0.000248370,20000,4000000,20260901,"44 44 45 46 47 48"
table2b_dual_staggered_return,9,6,5,5.222301750,5.222294425,0.000248370,20000,4000000,20260901,"44 44 45 46 47 48"
table2b_dual_staggered_return,9,6,6,5.222472000,5.222294425,0.000248370,20000,4000000,20260901,"44 44 45 46 47 48"
table2b_dual_staggered_return,9,6,7,5.222474750,5.222294425,0.000248370,20000,4000000,20260901,"44 44 45 46 47 48"
table2b_dual_staggered_return,9,6,8,5.221907250,5.222294425,0.000248370,20000,4000000,20260901,"44 44 45 46 47 48"
table2b_dual_staggered_return,9,6,9,5.221817250,5.222294425,0.000248370,20000,4000000,20260901,"44 44 45 46 47 48"
table2b_dual_staggered_return,9,6,10,5.222747250,5.222294425,0.000248370,20000,4000000,20260901,"44 44 45 46 47 48"
table2b_dual_staggered_return,9,7,1,5.827427500,5.827012550,0.000197189,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2b_dual_staggered_return,9,7,2,5.826579500,5.827012550,0.000197189,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2b_dual_staggered_return,9,7,3,5.826948500,5.827012550,0.000197189,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2b_dual_staggered_return,9,7,4,5.827029250,5.827012550,0.000197189,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2b_dual_staggered_return,9,7,5,5.827182500,5.827012550,0.000197189,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2b_dual_staggered_return,9,7,6,5.827275250,5.827012550,0.000197189,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2b_dual_staggered_return,9,7,7,5.826899500,5.827012550,0.000197189,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2b_dual_staggered_return,9,7,8,5.826809750,5.827012550,0.000197189,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2b_dual_staggered_return,9,7,9,5.826698250,5.827012550,0.000197189,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2b_dual_staggered_return,9,7,10,5.827275500,5.827012550,0.000197189,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2b_dual_staggered_return,9,8,1,6.350347750,6.349996700,0.000196784,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2b_dual_staggered_return,9,8,2,6.349670750,6.349996700,0.000196784,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2b_dual_staggered_return,9,8,3,6.349949750,6.349996700,0.000196784,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2b_dual_staggered_return,9,8,4,6.350113000,6.349996700,0.000196784,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2b_dual_staggered_return,9,8,5,6.350149000,6.349996700,0.000196784,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2b_dual_staggered_return,9,8,6,6.350056250,6.349996700,0.000196784,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2b_dual_staggered_return,9,8,7,6.349826250,6.349996700,0.000196784,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2b_dual_staggered_return,9,8,8,6.349833500,6.349996700,0.000196784,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2b_dual_staggered_return,9,8,9,6.349590250,6.349996700,0.000196784,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2b_dual_staggered_return,9,8,10,6.350430500,6.349996700,0.000196784,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2b_dual_staggered_return,9,9,1,6.797807000,6.797476575,0.000270693,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2b_dual_staggered_return,9,9,2,6.796957750,6.797476575,0.000270693,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2b_dual_staggered_return,9,9,3,6.797746250,6.797476575,0.000270693,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2b_dual_staggered_return,9,9,4,6.797548750,6.797476575,0.000270693,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2b_dual_staggered_return,9,9,5,6.797684250,6.797476575,0.000270693,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2b_dual_staggered_return,9,9,6,6.797093500,6.797476575,0.000270693,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2b_dual_staggered_return,9,9,7,6.797705750,6.797476575,0.000270693,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2b_dual_staggered_return,9,9,8,6.797290750,6.797476575,0.000270693,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2b_dual_staggered_return,9,9,9,6.796939000,6.797476575,0.000270693,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2b_dual_staggered_return,9,9,10,6.797992750,6.797476575,0.000270693,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
